filename,date,keyword,count,context
cn1954-10-20.txt,1954-10-20,negro or negroes,2,"FIRST: nquer, Six Characters in Search of an Author, and The Adamses, an original musical play with an all Negro cast, had Mr. Hauser ‘at. the helm.  During a year of knocking on    Counterpoint’s Eds. Set D
LAST: ing or plaster- ing im one of the homes in the neighborhood.  Since most of the work.done is in the Negro section of the city, problems of racial intolerance as well as of economics are faced, An inte "
cn1954-10-27.txt,1954-10-27,negro or negroes,1,ork City for the transportation of white children to a school 18 blocks away when there is a nearby Negro school which they could attend. In order to correct this and make the integration of New York
cn1954-11-10.txt,1954-11-10,negro or negroes,1,"evenings, November 11, 12 and 13, at the Franklin Institute. Canada Lee’s moving performance as the Negro pastor was his last acting role before his death.  An unusual Italian film, Damon in Art, will"
cn1954-12-01.txt,1954-12-01,negro or negroes,2,"FIRST: unity Chest and other drives (about 120 all to- gether),  National Scholarship Service and Fund for Negro Students: A foun- dation promoting inter-racial col- leges which provides counseling service a
LAST: ting inter-racial col- leges which provides counseling service and supplementary scholar- ships for Negro students. They are now expanding their services on the preparatory school level.  CARE: Cooper "
cn1954-12-15.txt,1954-12-15,negro or negroes,1,ies: Ameiuican Friends Service  Committee 20% NSSHNS (National Schol-  arship Service and Fund  for Negro Students 15%  Students 15% Wus (World University  Service) 15% Association for Mentally  Ketar
cn1955-02-16.txt,1955-02-16,negro or negroes,3,"FIRST: , true to what is by now a modern convention: the cre- ation of a character — a young child, an old Negro, or perhaps a deaf mute, who. plays a part of spiritual omniscience.  Mr. Parrot, of a story o
LAST: r organized activity on the part of the college community in ameliorating the problems faced by the Negro in American society. We threfeore propose that an or- ganization directed toward racial proble "
cn1955-02-23.txt,1955-02-23,negro or negroes,1,"oncert Friday night at eight-thirty p.m. in Good- hart. The program includes a brief history of the Negro spiritual by George Bryan, a_ recitation by | Louis White, thirteen solos, and  ten chorus pie"
cn1955-03-02.txt,1955-03-02,negro or negroes,1,"Mitchell and Carlene Chittenden. The songs were accompanied by Harriet Bar- sky.  After the opening Negro Nation- al Hymn, George Bryan gave the audience a brief history of the Ne- gro spiritual. It b"
cn1955-04-13.txt,1955-04-13,negro or negroes,5,"FIRST: ma—the contradiction between democratic and Judeo- Christian principles, and the treat- ment of the Negro now that the law prevents them from ignoring it. In addition, Southern liberals realize “that 
LAST: l con- ditions (which means not forcing white children to go to schools where there is a very heavy Negro population.)  Fenwick, Pickett, To Talk At BMC  Coming to Bryn Mawr this month under the auspi "
cn1955-04-27.txt,1955-04-27,negro or negroes,1,"ive than it is,” said Mr. Balme. It’s “way ahead], of Burma.” The. population is about five million Negroes to a few thousand whites. There is no white settlement — the latter come only on business pu"
cn1955-10-19.txt,1955-10-19,negro or negroes,2,"FIRST: ll go to each. Last year the organizations included the Friends Service Committee, CARE, the United Negro College Fund, the Negro Scholarship Fund, World  University Service and Athens Col- lege, Athe
LAST:  the organizations included the Friends Service Committee, CARE, the United Negro College Fund, the Negro Scholarship Fund, World  University Service and Athens Col- lege, Athens, Greece.    Collectio "
cn1955-11-09.txt,1955-11-09,negro or negroes,4,"FIRST: ad, in addition to relief and rehabilitation work.  The National Scholarship Serv- ice and Fund for Negro Students is an organization which devote? itself to counseling Negro students concerning colle
LAST: ovides scholarships for these students. The United Negro College Fund aids in the support of 28 all-Negro colleges in the South, which will remain vitally necessary to the South until com- pletely int "
cn1955-12-07.txt,1955-12-07,negro or negroes,1,"A smaller group is working on “Adoramus Te” and “Heavenly Sounds.”  The carolers will also sing two Negro spirituals, “Go Tell It On the Mountain” and “Rise up Shep- herds and Foller.”  Solos are bein"
cn1956-01-18.txt,1956-01-18,negro or negroes,16,"FIRST:  who teaches creative writing here at Bryn mows, has become active- ly engaged ‘in the movement for Negro rights and_ integrated Negro-white neighborhoods, and is at present one of the nine unpaid mem
LAST: and able to fight. The Philadelphia Commission on  in over 60 other cities are just help- ing these Negroes in their struggle ; for. civil rights.    resenting developments in histori- |!  Talks On Ma "
cn1956-02-15.txt,1956-02-15,negro or negroes,23,"FIRST: that the Board of Trustees of the University of Alabama should al- low Autherine J. Lucy, the first Negro student at the University, to return to class, and that the Uni- versity and the State of Alab
LAST: tion could be effected.  If well- trained Northern Negro teachers were willing to give the Southern Negroes an opportunity for a good education, the Southerners would eventually be able to put their o "
cn1956-02-22.txt,1956-02-22,negro or negroes,4,"FIRST: admission to the University of Alabama, the subsequent refusal when it was discovered that she is a Negro, her readmission by court order, and the rioting that followed. The mob, composed not only of 
LAST: - er in his prejudice against the Negro, for the Southerner has full opportunity to understand the ‘Negro if only he will—but an ig-    Continued on Page 4, Col. 3  Continued on Page 4, Col. 4    Sout "
cn1956-03-14.txt,1956-03-14,negro or negroes,10,"FIRST: prove or disapprove of the ruling?  “3) Do you think the day will come in the South when whites and Negroes will be going to the same ‘schools, eating in the same restau- rants, and generally sharing 
LAST: he Southern whites and 70 percent of thé Ne- groes fee] that. integration will come eventually. The Negroes are most hopeful; for the whites it is a hard realization. In the deep South many are determ "
cn1956-04-18.txt,1956-04-18,negro or negroes,1,"cess of the Administration’s tactics can be seen both at Colburn and the University of Texas, where Negro students have been admitted peaceably.  It is interesting for students to note here that the D"
cn1956-04-25.txt,1956-04-25,negro or negroes,1,"g. — 10 48027 |  | “SPECIAL STUDENT RATES” I 4  states, although it will probably gain.the Northern Negro vote. The Democrats are handicapped by a sick treasury, the old split between North and South"
cn1956-05-01.txt,1956-05-01,negro or negroes,2,"FIRST: al ‘state-wide feeling.  Epsey noted that Mississippi’s  bitterness is not directed towards special Negroes, but towards the Supreme Court decision, towards the NAACP, whieh is considered a  'employin
LAST:  North Carolina, although certain groups such as the “Patriots of North Carolina,” maintaining that Negroes are an inferior ‘race, have been set up to “maintain the purity and culture of the white rac "
cn1956-10-10.txt,1956-10-10,negro or negroes,1,", and will be pre- sided over by Dr. Frank S. Loesch- er, author of The _ Protestant Church and the Negro, who has just returned from extensive trav- els in Africa. ‘Dr. Loescher has taught at Haverfo"
cn1956-10-24.txt,1956-10-24,negro or negroes,1,"publi- can Party. It was under a Repub- Tiean Administration that slavery ‘was: abolished, that the Negroes were given the vote and that inte-  himself. has end to second-class ‘will continueto. do |s"
cn1956-10-31.txt,1956-10-31,negro or negroes,2,"FIRST: can. Friends Service Committee; World University Service; National Scholarship and Service Fund for Negro Students; Save the Children Federation; Unitéd Negro College Fund; Inter- national House of Ph
LAST: ice; National Scholarship and Service Fund for Negro Students; Save the Children Federation; Unitéd Negro College Fund; Inter- national House of Philadelphia; and the United Philadelphia Fund. In Nove "
cn1956-11-07.txt,1956-11-07,negro or negroes,2,"FIRST: l for the efforts of direc-  tor E. Whitney Drury ’59 and ac-  companist Angeline Wishnack ’59. The Negro National Hymn, sung by the entire chorus, opened the program. It was followed by a ‘commentary
LAST: was followed by a ‘commentary .by George Bryan, in which he traced briefly the devel- opment of the Negro ‘spiritual. Included on _ a. were aid tome shores with ielete “The chorus reflected Miss Drury "
cn1956-12-05.txt,1956-12-05,negro or negroes,1,considered a population’ smaller than today’s; it also did not include the American Indian and the Negro. Yet the authors of the Bill knew that the 1920 Census as a base figure for a quota system wou
cn1957-02-27.txt,1957-02-27,negro or negroes,7,"FIRST: try which has known mili- tary defeat and occupation; and 3) the three century-long presence of the Negro, brought there un- willingly and used.  _ Integration in Colleges Mr. Carter then referred dir
LAST: ne, intergration will be com- pleted last on the level of mass  education, but it will quicken with Negro migration. “I have enough faith in my people . ... as Ameri- cans,” Mr. Carter said to be sure "
cn1957-03-27.txt,1957-03-27,negro or negroes,1,"a trustee of the National Citizens Commission for the Public Schools, He hag been a sponsor of the Negro Colleges Capital Fund Campaign. In his home city of Cincinnati, Mr. Me- Elroy is chairman of t"
cn1957-10-09.txt,1957-10-09,negro or negroes,1,"U. S. citizens legally entitled to it.  In his use of the National Guard to stop the entry of nine Negro children to Little Rock’s, Central High School, and through his subsequent actions and speeche"
cn1957-11-06.txt,1957-11-06,negro or negroes,1,"gun,|«  but tried to shoot it”, is Mr. Rosen- blatt’s conclusion on Governor Faubus’ position.  The Negroes, who comprise a larger number of the voting South, will be eligible to vote in the forth- co"
cn1957-11-13.txt,1957-11-13,negro or negroes,2,"FIRST: y League schools.” Another inconsistency. was noted in the Princeton paper of October 11. It said, “Negroes don’t learn the African culture in segregated schools.” “To win “his” aéééptance into the co
LAST: plin re- ported, the Boards have been used to maintain segregation -by. keep- ing the proportion of negroes low; however, this method \\ also affects underprivileged white students as =    eprmereorer  "
cn1957-11-20.txt,1957-11-20,negro or negroes,2,"FIRST: -  ’ sity Service, International House of Philadelphia, National Scholar- ship and Service Fund for Negro Students, United Negro College Fund, Trustees of Athens College, Greece and The Japan Internat
LAST: rnational House of Philadelphia, National Scholar- ship and Service Fund for Negro Students, United Negro College Fund, Trustees of Athens College, Greece and The Japan Internation-  ‘al “Christian” ‘ "
cn1958-02-12.txt,1958-02-12,negro or negroes,1,"deal with the effects of wholesale shifts of population, such as those of the poor white people and Negroes from the Deep South and the Puerto Ricans, with the bums and failures who filter down to the"
cn1958-02-19.txt,1958-02-19,negro or negroes,1,"s pre- sented by three singers—Dee Wheelwright with American and foreign songs, Beth Alexander with Negro and Blues, and Dick Kelly with Old English and Med-    Four Films Seen By Dance Group by guns."
cn1958-03-12.txt,1958-03-12,negro or negroes,3,"FIRST: scuss not merely the cur- rent situation in the South but also the problems still faced by northern Negroes,  Civil Rights have occupied Mr. Alexander’s attention ever since he graduated from Harvard 
LAST: ission on Civil Rights, In 1951, he was chief counsel for the NAACP in the “Trenton Six” case. (Six Negroes who had -been con- demned to death for a murder of a Trenton storekeeper in 1949 were retrie "
cn1958-04-23.txt,1958-04-23,negro or negroes,5,"FIRST: verford ‘English Department. Music Room.  ‘Monday, April 28: 7:30 p.m.—Lea- gue sponsors lecture on Negro spirituals by Dr. Zelma George. Common Room.  Monday, April 28: Arts Forum.  Tuesday, April 29
LAST: ate in Sociology from New York University, where the topic of her dissertation was the sociology of Negro music. Lat- er, she worked as a caseworker and probation officer in the Chicago area, and she  "
cn1958-05-01.txt,1958-05-01,negro or negroes,4,"FIRST: tnee phereee  iomeriel    ip, Jana Dagnija Varlejs of.  Dr. Zelma George  Talks On Spirituals  “The Negro spiritual is the slave’s story about slavery,” said Dr. Zelma George, sociologist and singer, 
LAST:  favorite spiritual after another. As Dr. George said, “Music is the best public relations, man the Negro could have had.”  Interfaith  The chapel sermon this Sunday evening. will ibe delivered by the "
cn1958-10-08.txt,1958-10-08,negro or negroes,31,"FIRST:  impressions of facts as they are.  1. “One thing you Yankees just ‘don’t understand. Up North your Negroes are in a minority, and most of them are fairly civilized, but down here in some places they 
LAST:  from themselves, especially when those people ap- pear to present some sort of threat to them. The Negro is dif- ferent because of his looks and the color of his skin, just as the Oriental is differe "
cn1959-02-11.txt,1959-02-11,negro or negroes,2,"FIRST:  not in character or personality, comes from the treatment of alien groups, Ameri- can Indians, and Negroes. Although the most recent emphasis has been on the judicial decisions about school desegrega
LAST: ent emphasis has been on the judicial decisions about school desegregation, other groups beside the Negroes are also in need of attention and equal protection. Immigration laws and local dis- criminat "
cn1959-03-04.txt,1959-03-04,negro or negroes,1,cal leaders. These themes are over- worked and Willams would have done well to. leave the castrated Negro in Light in August.  The technicalities of the play are also an obstacle to convincing the aud
cn1959-03-25.txt,1959-03-25,negro or negroes,4,"FIRST: y, carrying Asiatic genes.  Dr. Glass’s present work is a study of the assimilation of the American Negro into the white  by Mr. George Kennedy, Assistant Professor of Greek in Haverford College  The 
LAST:  faculty, staff and students. Tickets for the evenin      types, 25% of the genes of the  ‘American Negro are from white  Continued on Page 4, Col. 5  E. Anne Eberle, Managing Editor Marion Coen,      "
cn1959-04-15.txt,1959-04-15,negro or negroes,1,"Vienna State Opera. Her career has broken two prece- dents in the field of opera; she was the first Negro soprano to appear with a major American opera com- pany—The New York City Opera Co., and the f"
cn1959-11-04.txt,1959-11-04,negro or negroes,2,"FIRST:  events affected his life.  Golden ig a man with liberal ideas which he practices—the hir- ing of a negro secretary—and free- ly expresses in his one-man news- paper. Initially, he arouses the animosi
LAST: e Harry Gold- en. ‘Lynn Hamilton gives an ex- cellent portrayal of the ‘courage- ous rebel—she is a negro doing work that is reserved for the whites. Shepperd Strudwick’s per- formance as the lawyer i "
cn1959-11-11.txt,1959-11-11,negro or negroes,1,"as also been Research Director: for the Urban League of Philadelphia, and has done work for them on Negro migrants.  This will be the first of a series of talks, sponsored by the Bryn ‘Mawr League, on"
cn1960-01-13.txt,1960-01-13,negro or negroes,1,"topics are not yet final, the colloquium is expected to consider such ‘problems as the place of the Negro in labor and politics, encroachments upon the free enterprise system, segrega- tion in the Nor"
cn1960-03-16.txt,1960-03-16,negro or negroes,16,"FIRST: om 1935-1989.” Betsy Frantz’s paper, which involves field work, will be on the “Political Impact of Negro Migration into Phila- delphia.” Betsy Levering will do her paper on “The Crisis in So- cialist
LAST: re is one of terror. The phones of all (Negro leaders are tapped. Not. only do the police offer the Negroes no protection—they are actively hostile. :  In Nashville, although the  po- lice don’t do th "
cn1960-03-23.txt,1960-03-23,negro or negroes,6,"FIRST: gone into action within forty-eight hours.”  This action, to demonstrate sup- port and sympathy for Negroes protesting segregation by means of sit-ins at chain-store lunch    counters in the South, ha
LAST: C.; Shaw _. University, Raleigh, N.C.; Fisk University, Nashville, Tenn.; Alabama State College for Negroes, Montgomery, Ala,; North Caro- :  bi    so th hen the orchestra co:    On the whole the nece "
cn1960-04-06.txt,1960-04-06,negro or negroes,10,"FIRST: ned  The first of these meetings was held at the home of Elizabeth Lynes on Monday. Louis Lomax, a ‘Negro journalist who. has been covering the southern sit-ins and has written an article on integra- 
LAST: ree mil- lion whites shutting themselves off from the sixty million blacks.  After seeing groups of Negroes casually walking along, talking to each other even after they have split paths, Morehead mor "
cn1960-04-20.txt,1960-04-20,negro or negroes,20,"FIRST: f protest to the managing office to tighten up its policy and demand that its southern stores serve Negroes at their lunch counters.  A third group of demonstrators wished to indicate protest of dis- 
LAST: e and Education Fund is not a part of the NAACP. Money to be used for immediate defense of southern Negro students in jail should be so marked. Haverford and Bryn Mawr stu- dents hope next year to ext "
cn1960-05-02.txt,1960-05-02,negro or negroes,2,"FIRST: f some Bryn Mawr undergradu- ates have focused totally and with such intensity on Civil Rights for ‘Negroes only. This is possibly an overemphasis on too narrow an aspect of a complex problem. The pro
LAST: lex problem. The problem is how to bring about a lasting change in the attitudes and way of life of Negroes and whites both. Within the South itself there are many who, work- ing close to the problem, "
cn1960-10-12.txt,1960-10-12,negro or negroes,3,"FIRST: a Bryn Mawr profes- sor,  The subjects studied were var- ied. Betsy Frantz chose to inves- tigate “(Negro Voting in Philadel- phia” and supplemented reading on this topic with a great deal of field wo
LAST: . She spoke with many Negro politicians and leaders in an attempt to discover how the Philadelphia ‘Negro (population voted and why it voted as it did.  Liz Lynes also chose a topic which permitted he "
cn1960-11-02.txt,1960-11-02,negro or negroes,12,"FIRST: er than attempting to educate them.  No Escape  A charge commonly » leveled against immigrants and ‘Negroes is that they lack initiative, that they could better their condition if they tried. “While i
LAST: be the party best suited to      \\  all Federal contracts, To this erid: the President’s .  for our Negro citizens and those of other minority   \x0cWednesday, November 2, 1960  THE COLLEGE NEWS  Page Th "
cn1960-12-14.txt,1960-12-14,negro or negroes,2,"FIRST: petitions.  The Christmas cards are ad- dressed to Leona, Tessie, Ruby and.-Gail, four six-year-old Negro girls who have initiated integra- tion of the New Orleans schools. One of them is attending th
LAST: fered          subsequently by thus antagonizing  students Petition for More Civil Rights; To Greet Negro Pupils of New Orleans  and Sue Lazar, and are colorful|Civit Rights Committee wishes to    the "
cn1961-02-22.txt,1961-02-22,negro or negroes,3,"FIRST: ns on the effect of colonial- ism on the native cultures of Africa and the future for white men and Negroes in the governments of the new African states.  Government of Majority  ‘The panel agreed tha
LAST:  Stu- dents Civil Rights Coordinating Committee plan to hold a drive for canned food to give to the Negro communities in Fayette and Hay- wood counties in Tennessee.  The two communities consist -of s "
cn1961-04-12.txt,1961-04-12,negro or negroes,2,"FIRST: re of a quasi-archaic ap- pearance and exhibit influences from Gauguin, ancient Mediterran- ean and Negro sculpture. Picasso’s Desmoiselles d’Avignon (1907) was, in art history, an absolute  Lpepnte=w
LAST: ted out traces of Cezanne, Iberian sculp- ture (of a “declassed” Roman or- der). and the sculptural Negro idiom. Following this painting, Picasso did work of two orders which are represented in it; sc "
cn1961-05-01.txt,1961-05-01,negro or negroes,1,"g, Maryland. Friends’ Freedmen’s Association Scholar, and National Scholarship Service and Fund for Negro Students, 1959-61.  Philadelphia’ Board of Education Scholarship, Marjorie Esther Green- wald"
cn1961-10-04.txt,1961-10-04,negro or negroes,1,"also acts. It has a° $60,000 grant for work in the South and a $250 grant to go into predominantly Negro high schools in Philadelphia where guidance is either poor or non- existent and to make studen"
cn1961-10-11.txt,1961-10-11,negro or negroes,3,"FIRST: October 14, at 8:30 at the      7.    OVERSEAS, a new magazine devoted to international education,  Negro’Students Arrested In Southern Pray-Ins  113 Negro high school students were arrested, in McCom
LAST: d be free from outside interference, USNSA President Edward Garvey has tak- en steps to support the Negro stu- dents in McComb and Jackson.  Students Defended |  Mr. McGarvey has sent tele- grams to t "
cn1961-10-18.txt,1961-10-18,negro or negroes,2,"FIRST: oking in from the night, the divorcement of the lighted rooms was striking.  In the main auditorium Negro cou- ples, elderly gentlemen, and house- wives were attending a Town Meet-  tion. The speakers
LAST: homas Jefferson.  Mr. Dudden found his African students to be more self-assertive than the American Negro and more class conscious. He said the cause of this lay in the tribalistic society which is so "
cn1961-10-25.txt,1961-10-25,negro or negroes,1,"rs that in the South the schools are only about 7% inte- grated. He went on to say that 387% of the Negro families in the United States make less than $2,000  families that category. This,    principl"
cn1961-11-01.txt,1961-11-01,negro or negroes,3,"FIRST: India, Pakistan, Morocco, Turkey, Guatamala and the U. §S. (on Indian reservations and working with Negro job placement). Fifty people are now participating,    ChaplainGalloway Relates Our Errors In 
LAST: Discrimination still exists today, in both North and South, but, despite its horrible un- fairness, Negroes must fight the prob- lem with non-violence and love, he continued.  The principle of non-vio "
cn1961-11-08.txt,1961-11-08,negro or negroes,11,"FIRST: ern towns, most southern communities have not even begun to consider granting civil Tights to their Negro citizens.  Tom Hayden outlined the back- ground of the racial conflict in Mc- Comb. Stimulated
LAST: litical structure of the South will change. It is this larger aim that we have in mind when we urge Negroes to take their place as citizens by voting.”      RAINING FASHIONS  PECK and PECK Suburban Sq "
cn1961-11-15.txt,1961-11-15,negro or negroes,5,"FIRST:  in protect- ing, or even fostering, incorrect ideas of white superiority by a campus “world” where Negroes are usually employed in menial positions and        Continued from Page 2, Col. 5 —  stood t
LAST: levels. Once the initial step toward integration ‘is made, it is like- ly that additional qualified Negroes. would apply at staff, student and  Continued on Page-6, Col. 1 —    MUSIC  In ant Around Ph "
cn1962-02-14.txt,1962-02-14,negro or negroes,33,"FIRST: ally significant body in the total electorate. This number is even strategic because as a groyp the Negroes are po- tentially in an~-auspicious bargain- ing position. Should the~ Negroes develop the l
LAST: diate fu- ture. Therefore, it seems that the bases for continued support of the Democratic party by Negroes in Philadelphia are firmly grounded, and, consequently, that the hege- mony of that party is "
cn1962-02-14.txt,1962-02-14,negra,1,his is a very brief condensation of the major points «and» conclusions of an honors project on “The Negra Vote in Philadelphia.  In his struggle to attain full  in the United'States is “ihereasing- ly
cn1962-02-28.txt,1962-02-28,negro or negroes,3,"FIRST: t i ween ccus kas ots Arts Inter. All. Lea. AA transformation from capitalism to} ating Committee’s Negro voter regis-| (6) the conclusions an d ti ate toes OED 4s ks ch sed ucua x UG NSA Arts Inter. 
LAST: r- man, and Flemish works, a few Chinese, Greek, and Egyptian ar- tifacts, and sculpture by African Negroes..and by Libchitz.  Delighted as we are with such plenty, we are told that there’s method in  "
cn1962-03-07.txt,1962-03-07,negro or negroes,11,"FIRST: the importance of the freedom rider project in crystalliz- ing support for integration with- in the Negro communitiés of those states.  Miriam joined. the campaign, sponsored by the Congress of Ra- ci
LAST: to inte- gration. and in their giving impe=-  tus to, concerted... action .on the  part of southern Negroes.”  A os German Visitors Continued from Page 3, Col, 2  Columbia and Princeton. On Sat-  urda "
cn1962-04-11.txt,1962-04-11,negro or negroes,1,"im debates the white man’s fight to appropriate something that, like jazz, belongs basically to the Negro. Several provocative articles deal with the homosexual sub-cul- ture, and with the sad and sor"
cn1962-04-18.txt,1962-04-18,negro or negroes,2,"FIRST:  habits of his West Side neighbors, he is concerned with their attitude toward the Puerto Rican and Negro “ghettos”. in the 84th Street area of the West Side. He told how West Siders live be- side the
LAST: nation, the economic repercussions of such practices and the sociological fae- tors influencing the Negro in his choice of jobs. Mr. Baratz will  ‘work-with-her on-the_project.  ‘Sue Gumipert’s eight. "
cn1962-04-25.txt,1962-04-25,negro or negroes,2,"FIRST:  association has asked students to conduct a survey of racial discrimination in one pre- dominantly Negro district, in order to support their candidate and find which issues he should emphasize. The c
LAST:  be unjust. I, along with many of the New York City teach- ers, feel that he not only can but must. Negroes. would still be forced to attend separate schools, would still be barred from “white” places "
cn1962-09-21.txt,1962-09-21,negro or negroes,1,ere is an ever-widening |  that “in: jail in. the South there are gap between scientists and _non-  Negroes more « free than some of scientists The two groups know al- those who walk the streets of th
cn1962-10-10.txt,1962-10-10,negro or negroes,1,"e to the clergymén and their ideal. They’ had no support from any white man ‘in Georgia.  The local Negroes, however, im-  pressed both men*I interviewed.  “They have a. new dignity, which  -they cher"
cn1962-10-17.txt,1962-10-17,negro or negroes,1,"ve- ness to a model one. To. do so, she is reviewing the- influence it. has had on the condition of Negroes in Philadelphia Song the past- 20 years.  This past summer Judy did re- search work on the B"
cn1962-10-24.txt,1962-10-24,negro or negroes,2,"FIRST: a. The par- ticipants.in the most recent demon- strations wére a group of Tulane students and their Negro guests who bought . coffee and sat down in. ‘the. cafeteria. ~~  It was‘further eee that a boy
LAST:  27,:at 8:30. Janis has seored two tremen-  in’ view. of the recent question of whether or not. two Negroes will be  admitted to Tulane as students.  ~The editorial “stand taken by the Hullaballoo is  "
cn1962-10-31.txt,1962-10-31,negro or negroes,1,"ized labor (UAW) fights hard. for the Democrat who alWays carries Wayne County (De- troit) with the Negro, foreign-born, unskilled labor and unemployed vote. Management in the automobile in- dustry -b"
cn1962-12-05.txt,1962-12-05,negro or negroes,1,"is expecting a vote of censure from the Student Senate for her editorial stand on the treatment of Negro James Meredith. Miss Sidna Brower, - the editor, did not comment on Meredith’s admission. to t"
cn1962-12-12.txt,1962-12-12,negro or negroes,5,"FIRST: ergrad, will take place between Bryn Mawr and Haverford, and Livingstone Col- lege.  Livingstone, a Negro teachers’ college,..will_send..six..of its stu-  ie  to Bryn Mawr and Haverford: re- spectivel
LAST: ce pride and ° self-sufficiency, and attacked the prejudice and rigid social struc- ture within the Negro community. He suggested the need for a typeof “in-group socialism.’  In the closing address, e "
cn1963-01-16.txt,1963-01-16,negro or negroes,16,"FIRST:    - Militant Black Muslims Continue to Gain Strength;  ~ Demand Supremacy « or Separate Nation for Negroes  by Rachel Brown, 63  “Mere crumbs from the ‘ohlen: of  an abundant society have made mil- .
LAST: e Muslims emphasize the role of the Christian’ Church in’ justifying “the status: quo, teaching the Negro™to accept. his condition’ humbly.  By identifying Christianity as the white man’s religion, th "
cn1963-01-16.txt,1963-01-16,negritude,1,"rch for power. \aThere ure ‘many aspects of the, movement, however, which appeals «to the sense of “Negritude” “which ° is awakening in Negroes everwhere. The effect that the Muslims have in-  and in"
cn1963-02-13.txt,1963-02-13,negro or negroes,11,"FIRST:   we do feel that the ca tunities the exchange of- the iarger share ot ~the  of the problems of the Negro in the Soutn done to try to. solve these problems. (see  that the exchange was so successful. 
LAST: h There is much to-be done,  but; there is great: hop¢. Hope lies ~ not. only in th rising Jevel of Negro education and income, but also in |... an increasing awareness on the part  -of the advantaged "
cn1963-03-27.txt,1963-03-27,negro or negroes,1,"aid. and featherbedding exists phasesS of employment. ““Inathe decline of the labor move- ment, the Negro worker is hit hard- est. The abundance of unskilled workers is widening the class struc- ture"
cn1963-04-17.txt,1963-04-17,negro or negroes,7,"FIRST: of retaliatory blows struck at integrationists in the South. Lx Alabama and Mississippi, leaders of Negro voter - registration drives and demonstrators attempting to integrate public places have been 
LAST: at. time; the  ~ jailed in Missippi for leading a strain of travel removed by us- demonstration.for Negro voter ing our own personally selected -yrights, have sent’ over 80,000 comfortable motor coach "
cn1963-05-01.txt,1963-05-01,negro or negroes,2,"FIRST: verything ‘comes  . together, The Voice at the Back-Door ‘came from such an intuition, hear-  ing a Negro man’s: voice at the back door. I wrote the book and eouldn’t find a title until I went back to
LAST: erithusiasm_on campus, It’ ‘is  estimated that approximately “70 in. the’ Project. Their pupils aré Negro” teen-agers from junior high and high  schools in the west, = cel “BEERS ee rn mmr ao Particip "
cn1963-05-08.txt,1963-05-08,negro or negroes,22,"FIRST:  Demonstrators Protest Segregation i in Cambridge vin Attempt to Secure Greater Civil Liberties for Negroes  by Leslie Coen, ’66  About 20 miles from Washing<  ton, D.C., and only 150 miles from  Bryn
LAST: ts, In Cambridge, this support is given in-a modest, unassuming manner, Leadership. is shared among Negroes and whites, ad- ults and students. What I ‘was ‘impressed with most at that hec- tic church  "
cn1963-06-03.txt,1963-06-03,negro or negroes,2,"FIRST: all  heave displayed=the> greatest’ profi-~  ciency in the study of living condi- tions of Northern Negroes;  Ground Breaking    Ss ‘  ae  day for the new residence hall de-\'  ""signed by Louis Kahn, t
LAST: : is. located  at 50th and Aspen ‘Streets. The  ~-neighborhood~ used- to be an- upper  middle class Negro. community. Re- cently, however, large numbers. of lower income families have  tioved into the "
cn1963-09-20.txt,1963-09-20,negro or negroes,4,"FIRST:  and  1/2 hour film, “Come Back Afri-. a This documentary shows how the  ‘featuring Miriam Makeba.  Negro lives in South Africa and includes a discussion by South African intellectuals about the pro- 
LAST:  Philadel not in Albany, Georgia. A local CORE leader has said that ‘in jail in the South there are Negroes more free than some of thosé who walk the streets ofthis Northern city.’’ It is their fight, "
cn1963-10-04.txt,1963-10-04,negro or negroes,12,"FIRST: retary;  if president, ‘  |  . Mawr would ever .be the scene of  discussions between leaders of the Negro movement, a movement of  ‘such national significance that it.  has: often been called the Seco
LAST: oes to share equal- ity with the white population: hav- ing once . attained the power to do so, the Negroes would be anx- ious to reverse the situation. The only alternative. to self-initiated destruc "
cn1963-10-18.txt,1963-10-18,negro or negroes,4,"FIRST: ’s visit would hurt ‘‘the confidence of the New Haven com- munity and the feelings of the New Haven Negro population.”’  Yale students have circulated petitions of protest against the withdrawal.  Pla
LAST: oes,  The project provides an Oop- portunity for interracial meetings on a personal level, It gives Negroes an opportunity to meet with a white person who is in- terested enough in helping them to giv "
cn1963-11-01.txt,1963-11-01,negro or negroes,4,"FIRST: ,  But the compromise is far from perfect, It allows too many loopholes for those who would deprive Negroes of their freedom, The govern- for example, is permitted to initiate  publicly managed, ‘cont
LAST: . are. being placed in churches, stores, and Negro com- munity centers throughout the state to give Negroes the opportunity to  “support the COFO plan by “voting” Noice of Pepsi,’ Brothers Album  with "
cn1963-11-08.txt,1963-11-08,negro or negroes,3,"FIRST: oo slow!’’ on one side and” “too fast!’’ on the other side .in response to. the  ‘liberation of the Negro.  The mood of protest was seen also in criticism of the enormous  in. pressure to withdraw tro
LAST: -mongering, by W. J. J. Gordon.  PLUS AN ATLANTIC EXTRA  ‘“*‘Blame Me on History’’: South Afri- can Negro journalist, Bloke Modisane, tells of his bitter  struggle to maintain integrity and self, resp "
cn1963-11-15.txt,1963-11-15,negro or negroes,2,"FIRST:  housing projec: - Thare are more than 30 studeni in an average class. The school is almost entire} Negro, because of its geograph  ical location, White schools ar-  not as crowded, because parochi: i
LAST: warthmore’ Political Ae tion Club has been working i Chester for several years, try ing to interest Negroes in civ rights action. Tomorrow, demor strators will continue to bloc those trying to enter t "
